strategy,objective,weighting,top_k,target_rows,quality_factor_available,value_factor_available,total_return,gross_total_return,annual_return,annual_volatility,sharpe,max_drawdown,calmar,win_rate,turnover,average_turnover,total_cost,benchmark_return,benchmark,excess_return,information_ratio,beta,alpha,up_capture,down_capture,monthly_win_rate_vs_benchmark
defensive_low_vol,low_drawdown_low_beta,inverse_vol_weight,50,1100,False,False,0.04019180644000042,0.04875900000000022,0.0392390131085234,0.14200892808026125,0.3424667471656098,-0.11931419122492526,0.32887129942952,0.5486381322957199,8.843351608346845,0.0342765566214994,8567.193559999785,0.28323035254553663,hs300,-0.2430385461055362,-1.4440032924224582,0.48153793627263974,-0.09357383701495356,0.4107962211830494,0.4817611672558825,0.46153846153846156
defensive_low_vol,low_drawdown_low_beta,inverse_vol_weight,50,1100,False,False,0.04019180644000042,0.04875900000000022,0.0392390131085234,0.14200892808026125,0.3424667471656098,-0.11931419122492526,0.32887129942952,0.5486381322957199,8.843351608346845,0.0342765566214994,8567.193559999785,0.5527985953597632,csi500,-0.5126067889197627,-2.1382809758949075,0.32735198823081335,-0.13654520941377019,0.2800624993078995,0.35055193954331954,0.23076923076923078
defensive_low_vol,low_drawdown_low_beta,inverse_vol_weight,50,1100,False,False,0.04019180644000042,0.04875900000000022,0.0392390131085234,0.14200892808026125,0.3424667471656098,-0.11931419122492526,0.32887129942952,0.5486381322957199,8.843351608346845,0.0342765566214994,8567.193559999785,0.4486710707035222,csi1000,-0.40847926426352177,-1.8301436383117753,0.3346348542674722,-0.1067413058247541,0.2905141938631711,0.3479963443268927,0.23076923076923078
offensive_momentum,benchmark_relative_alpha,equal_weight,50,900,False,False,0.16339076735000013,0.17202300000000004,0.15930340195552217,0.19339126677348437,0.8618309334926906,-0.18157867966776808,0.8773243766668936,0.5603112840466926,8.680392767970208,0.03364493320918685,8632.23264999979,0.28323035254553663,hs300,-0.1198395851955365,-0.649468201723948,0.8706588741797859,-0.0808327905533987,0.8585659728637459,0.9267275730408783,0.38461538461538464
offensive_momentum,benchmark_relative_alpha,equal_weight,50,900,False,False,0.16339076735000013,0.17202300000000004,0.15930340195552217,0.19339126677348437,0.8618309334926906,-0.18157867966776808,0.8773243766668936,0.5603112840466926,8.680392767970208,0.03364493320918685,8632.23264999979,0.5527985953597632,csi500,-0.38940782800976304,-2.340209357094938,0.7338382613866069,-0.23475923664987236,0.6564306228795646,0.7750221837314363,0.23076923076923078
offensive_momentum,benchmark_relative_alpha,equal_weight,50,900,False,False,0.16339076735000013,0.17202300000000004,0.15930340195552217,0.19339126677348437,0.8618309334926906,-0.18157867966776808,0.8773243766668936,0.5603112840466926,8.680392767970208,0.03364493320918685,8632.23264999979,0.4486710707035222,csi1000,-0.28528030335352206,-1.8349635919139193,0.7508882679044067,-0.16826232359297938,0.7215533404664372,0.8238840599156221,0.23076923076923078
balanced_multi_factor,balanced_baseline,equal_weight,50,950,False,False,0.19087630876999961,0.20088199999999934,0.18604813429169642,0.1796685660075452,1.0402298905101592,-0.13686290894051178,1.3593758581630269,0.5680933852140078,10.395992558887384,0.040294544801889084,10005.691229999702,0.28323035254553663,hs300,-0.09235404377553702,-0.4717406842159532,0.6974066133073106,-0.006303398227774315,0.719005883867619,0.7177605724210793,0.3076923076923077
balanced_multi_factor,balanced_baseline,equal_weight,50,950,False,False,0.19087630876999961,0.20088199999999934,0.18604813429169642,0.1796685660075452,1.0402298905101592,-0.13686290894051178,1.3593758581630269,0.5680933852140078,10.395992558887384,0.040294544801889084,10005.691229999702,0.5527985953597632,csi500,-0.36192228658976355,-1.6419266380761182,0.5550388120624904,-0.1120012729393619,0.5147147122444696,0.55795440931026,0.3076923076923077
balanced_multi_factor,balanced_baseline,equal_weight,50,950,False,False,0.19087630876999961,0.20088199999999934,0.18604813429169642,0.1796685660075452,1.0402298905101592,-0.13686290894051178,1.3593758581630269,0.5680933852140078,10.395992558887384,0.040294544801889084,10005.691229999702,0.4486710707035222,csi1000,-0.2577947619335226,-1.2268296105106655,0.5505496703115618,-0.05412235433425419,0.5476377471216076,0.5720681797733647,0.3076923076923077
