data_type,synthetic_data,mock_data,download_source,start_date,end_date,data_quality_status,industry_quality_status,unknown_source_ratio,selected_unknown_source_ratio,amount_estimated_ratio,invalid_ohlc_ratio,invalid_amount_ratio,invalid_limit_ratio,vwap_unit_outlier_ratio,industry_symbol_coverage,industry_selected_coverage,industry_position_weighted_unknown,universe_name,universe_mode,selected_mode,dynamic_liquidity_top_n,candidate_pool_size,requested_symbols,actual_symbols,missing_symbols_count,candidate_symbol_coverage,selected_top_n_reached,data_sufficient_for_dynamic_top_n,avg_selected_universe_count,min_selected_universe_count,max_selected_universe_count,model,model_key,benchmark,train_start,train_end,valid_start,valid_end,test_start,test_end,is_ytd,config_path,log_path,caveats,beta_hs300,beta_csi500,beta_csi1000,industry_unknown_weight,IC,ICIR,RankIC,RankICIR,excess_annualized_return_with_cost,excess_information_ratio_with_cost,excess_max_drawdown_with_cost,account_total_return,benchmark_total_return,turnover,cost,experiment_id,run_id
real_akshare,False,False,akshare,2018-01-01,2026-06-24,passed,passed,0.0,0.0,0.0,0.0006638397695904,0.0,0.01566932059285,0.0046247708647418,1.0,1.0,0.0020902029577066976,dynamic_candidate1000_top300_2018_2026,current_listed_candidate,dynamic_liquidity_top300,300.0,1000.0,1000,1000,0,1.0,1.0,1.0,290.03505355404087,268,300,Alpha158 + LightGBM,alpha158_lgb,SH000905,2018-01-01,2020-12-31,2021-01-01,2021-12-31,2022-01-01,2022-12-31,False,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2018_2022\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2018_2022\alpha158_lgb\qrun.log,current_listed_candidate_bias; dynamic_liquidity_top300; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.3479244821606482,1.137535750804737,1.1175426803820412,0.0020902029577066976,0.0342945457476938,0.2373463048505197,0.0335149277927465,0.2663370984935643,0.1400328416839617,1.171455922985578,-0.109890504947375,-0.0922740941446066,-0.203132152557373,0.3954080830149106,640049282.6711874,298310488399560478,e2a64f56d6474194b7eca930730090a9
real_akshare,False,False,akshare,2018-01-01,2026-06-24,passed,passed,0.0,0.0,0.0,0.0006638397695904,0.0,0.01566932059285,0.0046247708647418,1.0,1.0,0.0020902029577066976,dynamic_candidate1000_top300_2018_2026,current_listed_candidate,dynamic_liquidity_top300,300.0,1000.0,1000,1000,0,1.0,1.0,1.0,290.03505355404087,268,300,Alpha158 + LightGBM,alpha158_lgb,SH000905,2019-01-01,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,False,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2019_2023\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2019_2023\alpha158_lgb\qrun.log,current_listed_candidate_bias; dynamic_liquidity_top300; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.3479244821606482,1.137535750804737,1.1175426803820412,0.0020902029577066976,0.0362410944987906,0.2893278498307123,0.0300071166900757,0.2877182414840456,0.019400152969392,0.2055266193082421,-0.0826972649617639,-0.0617104753790276,-0.0742160081863403,0.3980652855180863,670605713.8167732,298310488399560478,204355431b3a42b5b5ae3cc79f081865
real_akshare,False,False,akshare,2018-01-01,2026-06-24,passed,passed,0.0,0.0,0.0,0.0006638397695904,0.0,0.01566932059285,0.0046247708647418,1.0,1.0,0.0020902029577066976,dynamic_candidate1000_top300_2018_2026,current_listed_candidate,dynamic_liquidity_top300,300.0,1000.0,1000,1000,0,1.0,1.0,1.0,290.03505355404087,268,300,Alpha158 + LightGBM,alpha158_lgb,SH000905,2020-01-01,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,False,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2020_2024\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2020_2024\alpha158_lgb\qrun.log,current_listed_candidate_bias; dynamic_liquidity_top300; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.3479244821606482,1.137535750804737,1.1175426803820412,0.0020902029577066976,0.0484545702239076,0.3252697907006834,0.0502647880253564,0.3851303262767646,0.0790337363217244,0.5051334679237952,-0.1883838390220431,0.1303736241833288,0.0546128749847412,0.4008996586036979,656557593.2183608,298310488399560478,7682578dfbe14170a075b904994189a6
real_akshare,False,False,akshare,2018-01-01,2026-06-24,passed,passed,0.0,0.0,0.0,0.0006638397695904,0.0,0.01566932059285,0.0046247708647418,1.0,1.0,0.0020902029577066976,dynamic_candidate1000_top300_2018_2026,current_listed_candidate,dynamic_liquidity_top300,300.0,1000.0,1000,1000,0,1.0,1.0,1.0,290.03505355404087,268,300,Alpha158 + LightGBM,alpha158_lgb,SH000905,2021-01-01,2023-12-31,2024-01-01,2024-12-31,2025-01-01,2025-12-31,False,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2021_2025\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2021_2025\alpha158_lgb\qrun.log,current_listed_candidate_bias; dynamic_liquidity_top300; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.3479244821606482,1.137535750804737,1.1175426803820412,0.0020902029577066976,0.0462342338912476,0.3292899407029062,0.0695453261062543,0.5918619043888718,0.288171817730629,2.031676232800033,-0.1238415927207064,0.7155597407427388,0.303862452507019,0.400829875986086,828947706.7429914,298310488399560478,fb37c3701d44403cb77bdd711f4225f0
real_akshare,False,False,akshare,2018-01-01,2026-06-24,passed,passed,0.0,0.0,0.0,0.0006638397695904,0.0,0.01566932059285,0.0046247708647418,1.0,1.0,0.0020902029577066976,dynamic_candidate1000_top300_2018_2026,current_listed_candidate,dynamic_liquidity_top300,300.0,1000.0,1000,1000,0,1.0,1.0,1.0,290.03505355404087,268,300,Alpha158 + LightGBM,alpha158_lgb,SH000905,2022-01-01,2024-12-31,2025-01-01,2025-12-31,2026-01-01,2026-06-24,True,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2022_2026_ytd\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\dynamic_candidate1000_top300\dynamic_candidate1000_top300_2018_2026\2022_2026_ytd\alpha158_lgb\qrun.log,current_listed_candidate_bias; dynamic_liquidity_top300; 2026_ytd_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.3479244821606482,1.137535750804737,1.1175426803820412,0.0020902029577066976,0.0200453475460805,0.1479608400821864,0.0324275350970582,0.2552306416516408,-0.0680956809314444,-0.58365632358642,-0.0634230317089947,0.1476667300216378,0.1844959259033203,0.4031380968607254,145985839.5621572,298310488399560478,ef402b6952e64380a23fbd9db388137c
real_akshare,False,False,akshare,2018-01-01,2026-06-24,warning,passed,0.0,0.0,0.0,0.0035844314140625,0.0,0.0164073605022079,0.0153417187304595,1.0,1.0,0.0020201335584997776,hs300_current_2018_2026,current_constituent,eligible_only,,,300,300,0,1.0,,,273.63242453748785,222,300,Alpha158 + LightGBM,alpha158_lgb,SH000300,2018-01-01,2020-12-31,2021-01-01,2021-12-31,2022-01-01,2022-12-31,False,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2018_2022\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2018_2022\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.4092794733983298,1.0498500571463758,0.9658229906994872,0.0020201335584997776,0.0132343555693568,0.0797290403306946,-0.0117373658619813,-0.0680090284242177,0.2815990846001361,1.866695364529368,-0.1222653506966759,0.0217992675815572,-0.2163283228874206,0.3995690792619604,634418563.1373916,298310488399560478,5ec3bbedb63140c5a3ab49543a20c389
real_akshare,False,False,akshare,2018-01-01,2026-06-24,warning,passed,0.0,0.0,0.0,0.0035844314140625,0.0,0.0164073605022079,0.0153417187304595,1.0,1.0,0.0020201335584997776,hs300_current_2018_2026,current_constituent,eligible_only,,,300,300,0,1.0,,,273.63242453748785,222,300,Alpha158 + LightGBM,alpha158_lgb,SH000300,2019-01-01,2021-12-31,2022-01-01,2022-12-31,2023-01-01,2023-12-31,False,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2019_2023\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2019_2023\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.4092794733983298,1.0498500571463758,0.9658229906994872,0.0020201335584997776,0.0063236767711987,0.0383851244130363,-0.0259208251266589,-0.1715465745971572,0.282354051349466,2.0119243768535293,-0.1101930837231188,0.1644563297948704,-0.1137818694114685,0.4056112572324066,777596909.7435431,298310488399560478,63a111b785824b75b250b213e3f1ce2f
real_akshare,False,False,akshare,2018-01-01,2026-06-24,warning,passed,0.0,0.0,0.0,0.0035844314140625,0.0,0.0164073605022079,0.0153417187304595,1.0,1.0,0.0020201335584997776,hs300_current_2018_2026,current_constituent,eligible_only,,,300,300,0,1.0,,,273.63242453748785,222,300,Alpha158 + LightGBM,alpha158_lgb,SH000300,2020-01-01,2022-12-31,2023-01-01,2023-12-31,2024-01-01,2024-12-31,False,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2020_2024\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2020_2024\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.4092794733983298,1.0498500571463758,0.9658229906994872,0.0020201335584997776,0.0278550652077885,0.2108413925426552,0.0192000889898129,0.1480463143401398,0.2795850615055873,1.7809835558772198,-0.0974126829796479,0.4835543592794571,0.1468335390090942,0.3992275887762196,738532673.9567077,298310488399560478,5016c1d49a224f7d807c639722644e56
real_akshare,False,False,akshare,2018-01-01,2026-06-24,warning,passed,0.0,0.0,0.0,0.0035844314140625,0.0,0.0164073605022079,0.0153417187304595,1.0,1.0,0.0020201335584997776,hs300_current_2018_2026,current_constituent,eligible_only,,,300,300,0,1.0,,,273.63242453748785,222,300,Alpha158 + LightGBM,alpha158_lgb,SH000300,2021-01-01,2023-12-31,2024-01-01,2024-12-31,2025-01-01,2025-12-31,False,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2021_2025\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2021_2025\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; complete_calendar_test_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.4092794733983298,1.0498500571463758,0.9658229906994872,0.0020201335584997776,0.0154467421649397,0.1030393699711572,0.0084812875944144,0.0667450190727554,0.3736822069819928,2.990974121268981,-0.0528394303261633,0.6969046321125558,0.1766307353973388,0.391019395099047,772462062.7217754,298310488399560478,6a6cbccfa08c41fc811353c2da0fcc82
real_akshare,False,False,akshare,2018-01-01,2026-06-24,warning,passed,0.0,0.0,0.0,0.0035844314140625,0.0,0.0164073605022079,0.0153417187304595,1.0,1.0,0.0020201335584997776,hs300_current_2018_2026,current_constituent,eligible_only,,,300,300,0,1.0,,,273.63242453748785,222,300,Alpha158 + LightGBM,alpha158_lgb,SH000300,2022-01-01,2024-12-31,2025-01-01,2025-12-31,2026-01-01,2026-06-24,True,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2022_2026_ytd\alpha158_lgb\workflow.yaml,reports\rolling_baselines_2018_2026\hs300_current\hs300_current_2018_2026\2022_2026_ytd\alpha158_lgb\qrun.log,current_constituent_bias; eligible_only; 2026_ytd_window; qlib_uniform_limit_threshold_0.095; industry_metadata_coverage_required,1.4092794733983298,1.0498500571463758,0.9658229906994872,0.0020201335584997776,0.0132423163520236,0.1305489196675192,0.0228437579313043,0.2240244187491965,0.1843650129216209,1.7184522903045858,-0.026070822581277,0.1594719026785911,0.0676207542419433,0.3984872992153863,144262456.67349297,298310488399560478,265a919306014a30a591c688ba0ced37
